0.09647233758908887,0.32537496173859803,0.6146311600857055,0.3650047036688618,0.45454545454545453,0.3181818181818182,0.12121212121212122,0.04040404040404041,0.030303030303030304,0.09928728913500488,0.3377716559534741,0.6545760636669726,0.3883099229723609,0.45454545454545453,0.3484848484848485,0.07575757575757576,0.045454545454545456,0.04040404040404041,0.10606060606060608,0.3532802775227018,0.6853892459953067,0.37552346570397116,0.4696969696969697,0.35353535353535354,0.06060606060606061,0.045454545454545456,0.04040404040404041,0.13528175152540636,0.29874502601775327,0.572186511580451,0.4535519125683063,0.40404040404040403,0.3383838383838384,0.13131313131313133,0.045454545454545456,0.03535353535353535,0.12377582935958571,0.3187940006121824,0.6072849709213347,0.3943831012962077,0.4393939393939394,0.3282828282828283,0.12626262626262627,0.03535353535353535,0.015151515151515152,0.11218786853304619,0.32761963064993366,0.6194265891235587,0.39707256306446614,0.4444444444444444,0.3282828282828283,0.14646464646464646,0.015151515151515152,0.015151515151515152,0.086930215864226,0.33761861034588303,0.6636567697173757,0.4795255364158358,0.41919191919191917,0.3888888888888889,0.09595959595959595,0.025252525252525252,0.015151515151515152,0.1454289083730708,0.23875114784205698,0.4120497908376696,0.33322649572649565,0.398989898989899,0.21717171717171718,0.12626262626262627,0.09595959595959595,0.07575757575757576,0.1771778700712711,0.2363534333231303,0.3676155494337312,0.2565292467083963,0.41919191919191917,0.15656565656565657,0.13131313131313133,0.09595959595959595,0.07575757575757576,0.17994667487053276,0.22579328639934704,0.34006734006734,0.27699954812471755,0.40404040404040403,0.1414141414141414,0.13131313131313133,0.12626262626262627,0.07575757575757576,0.08720196892785725,0.38812366085093347,0.5446383022140598,0.08491062039957943,0.5959595959595959,0.13131313131313133,0.10101010101010101,0.050505050505050504,0.04040404040404041,0.12683689688765834,0.37894092439546984,0.5666768697071727,0.10978729133010234,0.5808080808080808,0.16161616161616163,0.10101010101010101,0.050505050505050504,0.04040404040404041,0.10785520176383126,0.4976022854810734,0.7179879604122029,0.06576789009637071,0.6818181818181818,0.16161616161616163,0.06060606060606061,0.04040404040404041,0.025252525252525252,0.09852330410706052,0.49316396286093256,0.6928884807672686,0.05736009103134375,0.6818181818181818,0.14646464646464646,0.06060606060606061,0.04040404040404041,0.025252525252525252,0.06872788801722818,0.6133047648199162,0.838179777573717,0.03909499251372484,0.7676767676767676,0.14646464646464646,0.04040404040404041,0.025252525252525252,0.015151515151515152,0.08581756652822649,0.425211713090501,0.7932863993470054,0.2608878224355129,0.5606060606060606,0.3282828282828283,0.04040404040404041,0.025252525252525252,0.025252525252525252,0.0896631287494232,0.38200183654729114,0.7162534435261708,0.2777777777777778,0.5252525252525253,0.3181818181818182,0.04040404040404041,0.04040404040404041,0.025252525252525252,0.08482797518330519,0.43842465054586266,0.8021630445872869,0.2305678380265302,0.5808080808080808,0.31313131313131315,0.04040404040404041,0.025252525252525252,0.025252525252525252,0.07994154745423783,0.4466891133557799,0.8018569533721047,0.20488807674737328,0.5959595959595959,0.29797979797979796,0.04040404040404041,0.025252525252525252,0.015151515151515152,0.07481925857560377,0.4283746556473829,0.8553719008264464,0.484994640943194,0.4696969696969697,0.45454545454545453,0.025252525252525252,0.015151515151515152,0.010101010101010102,0.10632723170794241,0.3402203856749311,0.6570247933884297,0.3927125506072876,0.45454545454545453,0.3484848484848485,0.10101010101010101,0.030303030303030304,0.025252525252525252,0.10978311029072449,0.30124477094174057,0.5675441281501887,0.3591024555461474,0.4393939393939394,0.30303030303030304,0.10101010101010101,0.06060606060606061,0.045454545454545456,0.16995334051171612,0.26946229976533,0.46918681767166615,0.28351003407800074,0.4393939393939394,0.22727272727272727,0.1111111111111111,0.07575757575757576,0.06565656565656566,0.19120135363790186,0.2595143352719109,0.43061932455871843,0.27304894829958726,0.43434343434343436,0.19696969696969696,0.1414141414141414,0.07575757575757576,0.06565656565656566,0.15983694816182129,0.2492602795633099,0.40404040404040403,0.3119115841178877,0.41414141414141414,0.18686868686868688,0.17676767676767677,0.07575757575757576,0.06565656565656566,0.1460544531610522,0.20533619018467505,0.3645036220793797,0.47515527950310543,0.3282828282828283,0.24242424242424243,0.13636363636363635,0.10606060606060606,0.0707070707070707,0.14935650925498642,0.22961942658912357,0.41970207121722275,0.4711175294379025,0.3484848484848485,0.2727272727272727,0.13636363636363635,0.10606060606060606,0.04040404040404041,0.1760652207352715,0.21635547393123158,0.372768084889297,0.3717283659514264,0.3686868686868687,0.21212121212121213,0.13131313131313133,0.10606060606060606,0.06060606060606061,0.16625134594677743,0.21727374757677792,0.3586878889909193,0.30394458793143914,0.3888888888888889,0.18181818181818182,0.13131313131313133,0.09090909090909091,0.06060606060606061,0.21503871199302668,0.2092643607795123,0.33333333333333326,0.2959531935641151,0.3838383838383838,0.16161616161616163,0.1414141414141414,0.09090909090909091,0.06565656565656566,0.21155206891247497,0.1729925517804306,0.30767268646056534,0.46918313181952215,0.30303030303030304,0.2222222222222222,0.1111111111111111,0.09090909090909091,0.06565656565656566,0.18454596728708403,0.23217018671564127,0.41398836853382304,0.2791694133157547,0.4090909090909091,0.2222222222222222,0.0707070707070707,0.06060606060606061,0.04040404040404041,0.11433112854432652,0.2896133047648199,0.5636669727578818,0.45032587634313903,0.398989898989899,0.3434343434343434,0.0707070707070707,0.06565656565656566,0.03535353535353535,0.1103830179972312,0.28486889092949697,0.550862156922763,0.44117120343839555,0.398989898989899,0.3333333333333333,0.08080808080808081,0.0707070707070707,0.03535353535353535,0.0917397323488694,0.38210386695235177,0.5815733088460361,0.11715620827770364,0.5808080808080808,0.1717171717171717,0.08585858585858586,0.08080808080808081,0.025252525252525252,0.10177408603804543,0.31328435873890415,0.48500153045607586,0.15290669272105525,0.5151515151515151,0.16666666666666666,0.08585858585858586,0.08080808080808081,0.06565656565656566,0.14177306055478642,0.2483930211202939,0.3983777165595347,0.27541589648798515,0.42424242424242425,0.17676767676767677,0.16666666666666666,0.06565656565656566,0.04040404040404041,0.145341742296057,0.2500255076012652,0.41317212529333747,0.3140175474392981,0.41414141414141414,0.19696969696969696,0.17676767676767677,0.06565656565656566,0.04040404040404041,0.22657539865661694,0.16151413121110095,0.2647689011325375,0.6658243840808589,0.23232323232323232,0.2222222222222222,0.17676767676767677,0.10606060606060606,0.09090909090909091,0.23038506896374913,0.1449341903887359,0.23921028466483016,0.6592749032030972,0.2222222222222222,0.21212121212121213,0.12626262626262627,0.10606060606060606,0.09595959595959595,0.30686561041890986,0.1314151617181921,0.1956943169064381,0.6576086956521734,0.21212121212121213,0.15151515151515152,0.13131313131313133,0.12626262626262627,0.10606060606060606,0.21237245551966355,0.2318130802979288,0.4179165391286604,0.5492957746478874,0.32323232323232326,0.2878787878787879,0.17676767676767677,0.09595959595959595,0.050505050505050504,0.16453878890427107,0.21900826446280994,0.3934802571166208,0.580712788259958,0.30303030303030304,0.2878787878787879,0.18181818181818182,0.06565656565656566,0.050505050505050504,0.12862123775829357,0.25594327109478626,0.4812264054688297,0.525513254933227,0.3484848484848485,0.32323232323232326,0.15151515151515152,0.050505050505050504,0.050505050505050504,0.07161462339127313,0.4678094072033467,0.668299153147638,0.06428571428571428,0.6616161616161617,0.15151515151515152,0.050505050505050504,0.050505050505050504,0.030303030303030304,0.05817053786596932,0.6178451178451179,0.8285889194980103,0.033564528114936834,0.7727272727272727,0.13636363636363635,0.04040404040404041,0.015151515151515152,0.010101010101010102,0.046813310772701636,0.7844607693092542,0.85588205285175,0.0041945763152760615,0.8838383838383839,0.04040404040404041,0.03535353535353535,0.015151515151515152,0.010101010101010102,0.09330359431882271,0.40995816753392506,0.7327823691460056,0.2055126928820309,0.5707070707070707,0.2828282828282828,0.04040404040404041,0.03535353535353535,0.030303030303030304,0.15675024355227393,0.2134476073870013,0.38501173349658196,0.5840105162523903,0.29797979797979796,0.2878787878787879,0.1717171717171717,0.08585858585858586,0.04040404040404041,0.1830949084756191,0.2012039587797164,0.3611366187123764,0.5881085192697769,0.2878787878787879,0.2777777777777778,0.15656565656565657,0.08585858585858586,0.08080808080808081,0.21503358457673177,0.16702377308437916,0.2641567187021732,0.5210751374465485,0.2828282828282828,0.1717171717171717,0.14646464646464646,0.12626262626262627,0.10606060606060606,0.12417576783059017,0.2681869197020712,0.4242934394449546,0.22959863039756517,0.45454545454545453,0.1717171717171717,0.11616161616161616,0.10606060606060606,0.08080808080808081,0.0928728913500487,0.396541169268442,0.5908070605040303,0.08909044127106652,0.601010101010101,0.16161616161616163,0.06060606060606061,0.05555555555555555,0.030303030303030304,0.11072142747269649,0.34919906132027334,0.4920416284052648,0.08371073776479185,0.5656565656565656,0.12626262626262627,0.0707070707070707,0.05555555555555555,0.03535353535353535,0.15843716351330567,0.20207121722273236,0.3015508621569228,0.289952032315072,0.3787878787878788,0.13131313131313133,0.12626262626262627,0.09595959595959595,0.09090909090909091,0.1728452033020561,0.22074278134884195,0.32950719314355675,0.2230182574532008,0.41414141414141414,0.13131313131313133,0.10606060606060606,0.09090909090909091,0.0707070707070707,0.14128595600676816,0.24788286909499035,0.3659320477502297,0.18491459147972827,0.4494949494949495,0.13131313131313133,0.1111111111111111,0.0707070707070707,0.0707070707070707,0.06832794954622366,0.5363228242016121,0.6676359555147434,0.027442214401217534,0.7222222222222222,0.09090909090909091,0.05555555555555555,0.03535353535353535,0.03535353535353535,0.042501153668666365,0.7071727374757678,0.7664524028160391,0.006059731640455922,0.8383838383838383,0.03535353535353535,0.03535353535353535,0.030303030303030304,0.020202020202020204,0.10853714813105678,0.5370370370370372,0.8468013468013469,0.09546879452835563,0.696969696969697,0.2222222222222222,0.03535353535353535,0.020202020202020204,0.010101010101010102,0.1596318515100241,0.27507397204366907,0.5096928884807672,0.5058419881305638,0.3686868686868687,0.3181818181818182,0.18686868686868688,0.03535353535353535,0.025252525252525252,0.2383171819720043,0.18998061422303852,0.3196612590551985,0.48388829215896856,0.31313131313131315,0.20707070707070707,0.16666666666666666,0.12626262626262627,0.050505050505050504,0.23539968210018972,0.19314355677992046,0.3228242016120804,0.4923402007395667,0.31313131313131315,0.20707070707070707,0.17676767676767677,0.12626262626262627,0.050505050505050504,0.2303748141311593,0.2288541985511683,0.3880216304458729,0.5290905037895675,0.3282828282828283,0.24242424242424243,0.21717171717171718,0.1111111111111111,0.04040404040404041,0.10508126954827461,0.387766554433221,0.6563105805530047,0.17484541507696358,0.5656565656565656,0.23737373737373738,0.09595959595959595,0.04040404040404041,0.015151515151515152,0.1128134133210275,0.2562493623099683,0.43806754412815013,0.3469042404937289,0.4090909090909091,0.2222222222222222,0.15151515151515152,0.12121212121212122,0.03535353535353535,0.11187509613905551,0.23665952453831243,0.4072543617998162,0.3774520370769562,0.3838383838383838,0.2222222222222222,0.15656565656565657,0.1111111111111111,0.03535353535353535,0.11349023227195816,0.24512804815835118,0.4131721252933374,0.612799167533819,0.30808080808080807,0.2727272727272727,0.2676767676767677,0.04040404040404041,0.03535353535353535,0.1461211095728862,0.22773186409550047,0.4007754310784615,0.5412186379928315,0.32323232323232326,0.2676767676767677,0.16161616161616163,0.15151515151515152,0.04040404040404041,0.1460595805773471,0.36215692276298334,0.5335680032649729,0.11649528102549657,0.5656565656565656,0.15151515151515152,0.10606060606060606,0.05555555555555555,0.05555555555555555,0.14835153566118037,0.4061320273441486,0.6020304050607083,0.09559100615500565,0.6060606060606061,0.16161616161616163,0.08585858585858586,0.05555555555555555,0.04040404040404041,0.18486386709736963,0.2737475767778798,0.42556881950821357,0.19409243384271338,0.4696969696969697,0.16161616161616163,0.11616161616161616,0.08585858585858586,0.06060606060606061,0.1899553914782341,0.19370472400775435,0.3132333435363738,0.33618646299710286,0.35858585858585856,0.16666666666666666,0.11616161616161616,0.09595959595959595,0.08585858585858586,0.18950930626057527,0.26675849403122126,0.5154576063666972,0.4621342512908779,0.3787878787878788,0.3282828282828283,0.10101010101010101,0.045454545454545456,0.03535353535353535,0.2112495513510742,0.2798694010815223,0.5405570860116314,0.5143091505650749,0.3686868686868687,0.35353535353535354,0.11616161616161616,0.050505050505050504,0.045454545454545456,0.2062144285494539,0.33164983164983164,0.6459034792368126,0.5077680356868176,0.40404040404040403,0.3888888888888889,0.12626262626262627,0.020202020202020204,0.020202020202020204,0.1918320258421781,0.3064483215998368,0.5971329456177942,0.5064924255035793,0.3888888888888889,0.37373737373737376,0.11616161616161616,0.020202020202020204,0.020202020202020204,0.16892272983643541,0.3265993265993266,0.6369248035914702,0.5125741955638864,0.398989898989899,0.3888888888888889,0.12121212121212122,0.020202020202020204,0.020202020202020204,0.07884428036712303,0.4020508111417202,0.766299357208448,0.3005329272934906,0.5303030303030303,0.3434343434343434,0.04040404040404041,0.020202020202020204,0.020202020202020204,0.03807106598984775,0.7659422507907356,0.8277216610549943,0.0032969228719861464,0.8737373737373737,0.03535353535353535,0.020202020202020204,0.020202020202020204,0.015151515151515152,0.15279187817258885,0.34292419140903996,0.5657585960616265,0.19547753644748572,0.5252525252525253,0.21212121212121213,0.13636363636363635,0.04040404040404041,0.03535353535353535,0.25162282725734497,0.34435261707988984,0.5671870217324764,0.19881481481481478,0.5252525252525253,0.21212121212121213,0.1414141414141414,0.04040404040404041,0.03535353535353535,0.26756909193457407,0.343077237016631,0.5606060606060607,0.19583643122676564,0.5252525252525253,0.20707070707070707,0.13636363636363635,0.06565656565656566,0.03535353535353535,0.19612880069732858,0.41567187021732477,0.6706458524640343,0.13101374570446736,0.601010101010101,0.21212121212121213,0.0707070707070707,0.05555555555555555,0.03535353535353535,0.12087371173665587,0.40847872666054486,0.645240281603918,0.1157112526539278,0.601010101010101,0.19696969696969696,0.06060606060606061,0.05555555555555555,0.03535353535353535,0.10939342665230982,0.46541169268442,0.7266095296398327,0.10204976433190835,0.6464646464646465,0.20202020202020202,0.06060606060606061,0.050505050505050504,0.015151515151515152,0.1926677946982515,0.41531476379961224,0.6763595551474338,0.13026655202063633,0.601010101010101,0.21717171717171718,0.05555555555555555,0.050505050505050504,0.030303030303030304,0.18247961852022762,0.36373839404142433,0.5902458932761961,0.1359747545582048,0.5606060606060606,0.20202020202020202,0.05555555555555555,0.050505050505050504,0.04040404040404041,0.1730092806234938,0.2977247219671463,0.4907152331394755,0.19388279643591497,0.4898989898989899,0.19696969696969696,0.08080808080808081,0.08080808080808081,0.06060606060606061,0.16380044095780139,0.17625752474237324,0.2929803081318233,0.608683068017366,0.26262626262626265,0.2222222222222222,0.16666666666666666,0.1414141414141414,0.08080808080808081,0.1513510741937138,0.23558820528517502,0.4155698398122641,0.43871805976613243,0.36363636363636365,0.2474747474747475,0.17676767676767677,0.08080808080808081,0.045454545454545456,0.2468081833564067,0.21655953474135295,0.3715437200285686,0.5472320376914017,0.31313131313131315,0.2474747474747475,0.21212121212121213,0.08080808080808081,0.05555555555555555,0.202020202020202,0.26466687072747674,0.4779104173043566,0.443330763299923,0.3838383838383838,0.2777777777777778,0.18686868686868688,0.05555555555555555,0.03535353535353535,0.24531097779828737,0.26109580655035197,0.47153351698806245,0.45046893317702236,0.3787878787878788,0.2777777777777778,0.18686868686868688,0.05555555555555555,0.03535353535353535,0.25433010306106746,0.22171207019691874,0.39802061014182233,0.5287620800736307,0.32323232323232326,0.2727272727272727,0.18686868686868688,0.05555555555555555,0.045454545454545456,0.21164436240578363,0.22880318334863792,0.3946025915722886,0.5289855072463768,0.3282828282828283,0.25252525252525254,0.2222222222222222,0.05555555555555555,0.045454545454545456,0.16314925908834538,0.37827772676257515,0.6203958779716356,0.1389750505731626,0.5707070707070707,0.21212121212121213,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.1145259703635338,0.41301907968574636,0.6352413019079688,0.09578804347826086,0.6111111111111112,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.030303030303030304,0.05826283135927807,0.5116314661769209,0.837312519130701,0.11810748828397645,0.6717171717171717,0.24242424242424243,0.03535353535353535,0.010101010101010102,0.010101010101010102,0.07288622263241554,0.4380165289256198,0.7597694112845629,0.17534358257628693,0.601010101010101,0.2676767676767677,0.06060606060606061,0.03535353535353535,0.010101010101010102,0.12227862380146644,0.39215386185083145,0.6922762983369044,0.19858202159490052,0.5606060606060606,0.2676767676767677,0.06060606060606061,0.03535353535353535,0.030303030303030304,0.16221094190637336,0.36583001734516885,0.6442199775533108,0.20171524194672985,0.5404040404040404,0.25757575757575757,0.06060606060606061,0.045454545454545456,0.030303030303030304,0.20614264472132487,0.38649117436996216,0.7060504030200999,0.23020063357972545,0.5454545454545454,0.29292929292929293,0.030303030303030304,0.025252525252525252,0.020202020202020204,0.1951904835153566,0.2710947862463013,0.48964391388633804,0.5649228453142646,0.3434343434343434,0.3181818181818182,0.2222222222222222,0.04040404040404041,0.020202020202020204,0.19008870430190225,0.26502397714518916,0.47714518926640137,0.5807507218479311,0.3333333333333333,0.3181818181818182,0.2222222222222222,0.04040404040404041,0.03535353535353535,0.1464031174691073,0.2643097643097643,0.4606162636465668,0.4715305925497009,0.37373737373737376,0.26262626262626265,0.22727272727272727,0.045454545454545456,0.03535353535353535,0.07408603804542889,0.4212325272931333,0.6743189470462199,0.11341891728230594,0.6111111111111112,0.20707070707070707,0.045454545454545456,0.030303030303030304,0.030303030303030304,0.036337999282161734,0.667278849097031,0.749413325170901,0.009136085626911313,0.8131313131313131,0.050505050505050504,0.045454545454545456,0.025252525252525252,0.020202020202020204,0.058401271599241154,0.49295990205081114,0.775788184879094,0.09841664079478425,0.6666666666666666,0.21212121212121213,0.050505050505050504,0.025252525252525252,0.010101010101010102,0.0555555555555556,0.5031119273543516,0.8016528925619834,0.10317379841817075,0.6717171717171717,0.2222222222222222,0.04040404040404041,0.025252525252525252,0.010101010101010102,0.0988258216684613,0.44714825017855325,0.7254871951841649,0.12287507130633199,0.6262626262626263,0.2222222222222222,0.05555555555555555,0.04040404040404041,0.025252525252525252,0.12468850946008307,0.3027752270176513,0.5182634425058668,0.22358887952822235,0.48484848484848486,0.2222222222222222,0.09595959595959595,0.06060606060606061,0.05555555555555555,0.12976465159206277,0.24645444342414038,0.42424242424242425,0.25222521217139304,0.4292929292929293,0.20707070707070707,0.09595959595959595,0.05555555555555555,0.045454545454545456,0.16260575296108293,0.27038057341087635,0.40608101214161824,0.14858490566037738,0.4797979797979798,0.1414141414141414,0.09595959595959595,0.06565656565656566,0.045454545454545456,0.18224375737066095,0.22865013774104687,0.43714927048260377,0.4992190986166889,0.3383838383838384,0.30808080808080807,0.07575757575757576,0.06565656565656566,0.05555555555555555,0.22311952007383481,0.1907968574635242,0.34792368125701456,0.580748663101604,0.2828282828282828,0.2777777777777778,0.10606060606060606,0.08585858585858586,0.07575757575757576,0.22247859303696868,0.15947352310988683,0.27170696867666566,0.5161548304542543,0.2777777777777778,0.20202020202020202,0.11616161616161616,0.10606060606060606,0.07575757575757576,0.14095267394759775,0.25492296704417916,0.4565860626466687,0.5508304982989796,0.3383838383838384,0.29797979797979796,0.21212121212121213,0.06565656565656566,0.04040404040404041,0.17305542737014817,0.21380471380471386,0.3907254361799816,0.44834168456215684,0.3434343434343434,0.25757575757575757,0.1111111111111111,0.09595959595959595,0.06565656565656566,0.24304465979592876,0.21380471380471386,0.3907254361799816,0.44834168456215684,0.3434343434343434,0.25757575757575757,0.1111111111111111,0.09595959595959595,0.06565656565656566,0.20618879146797928,0.29104173043566983,0.5616263646566677,0.46678352322524114,0.3939393939393939,0.3434343434343434,0.09595959595959595,0.07575757575757576,0.04040404040404041,0.22661129057068147,0.38684828078767475,0.7530354045505561,0.3795991032572862,0.4898989898989899,0.37373737373737376,0.07575757575757576,0.03535353535353535,0.010101010101010102,0.17091216735886786,0.4110294867870626,0.7960922354861748,0.3543502544371355,0.5151515151515151,0.37373737373737376,0.07575757575757576,0.010101010101010102,0.005050505050505051,0.20955750397374762,0.3737883889399041,0.7374247525762678,0.47154360584140864,0.4444444444444444,0.4090909090909091,0.09090909090909091,0.020202020202020204,0.010101010101010102,0.3021586422601651,0.2854300581573309,0.5152535455565759,0.3543342269883824,0.4292929292929293,0.2676767676767677,0.1414141414141414,0.09090909090909091,0.025252525252525252,0.3020663487668564,0.2582899704111825,0.44908682787470666,0.28649022318783335,0.4292929292929293,0.2222222222222222,0.12121212121212122,0.08080808080808081,0.04040404040404041,0.25184330615802697,0.23456790123456792,0.4118967452300786,0.3213353632013919,0.398989898989899,0.2222222222222222,0.12626262626262627,0.08080808080808081,0.030303030303030304,0.24550581961749476,0.1653402714008775,0.2853280277522702,0.5161987041036715,0.2828282828282828,0.21212121212121213,0.13636363636363635,0.1111111111111111,0.06565656565656566
